19970114,137.62417462825027,317.6241746282503
19991129,67.19197004580039,247.1919700458004
19991224,75.2000854997647,255.2000854997647
20000202,69.78696062995044,249.78696062995044
20000206,nan,nan
20070129,127.70554063356269,307.7055406335627
20070205,122.8981617405488,302.8981617405488
20070305,113.0456081126313,293.04560811263127
20071201,270.0,90.0
20080215,184.06505117707798,4.065051177077976
20081222,148.282525588539,328.282525588539
20090131,219.84757676561696,39.847576765616964
20090322,253.76440385457576,73.76440385457576
20090324,251.56505117707798,71.56505117707798
20091216,nan,nan
